symbol,name,market,sector,industry,theme,note
8522.T,名古屋銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8524.T,北洋銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8537.T,大光銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8541.T,愛媛銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8542.T,トマト銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8544.T,京葉銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8550.T,栃木銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8551.T,北日本銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8558.T,東和銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8562.T,福島銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8563.T,大東銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8566.T,リコーリース,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8570.T,イオンフィナンシャルサービス,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8572.T,アコム,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8584.T,ジャックス,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8585.T,オリエントコーポレーション,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8591.T,オリックス,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8593.T,三菱ＨＣキャピタル,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8595.T,ジャフコ グループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8596.T,九州リースサービス,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8600.T,トモニホールディングス,JP,銀行業,銀行,銀行業,プライム（内国株式）
8601.T,大和証券グループ本社,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8604.T,野村ホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8609.T,岡三証券グループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8613.T,丸三証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8614.T,東洋証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8616.T,東海東京フィナンシャル・ホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8617.T,光世証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8622.T,水戸証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8624.T,いちよし証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8628.T,松井証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8630.T,ＳＯＭＰＯホールディングス,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8697.T,日本取引所グループ,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8698.T,マネックスグループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8699.T,ＨＳホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8700.T,丸八証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8704.T,トレイダーズホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8705.T,日産証券グループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8706.T,極東証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8707.T,岩井コスモホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8708.T,アイザワ証券グループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8713.T,フィデアホールディングス,JP,銀行業,銀行,銀行業,プライム（内国株式）
8714.T,池田泉州ホールディングス,JP,銀行業,銀行,銀行業,プライム（内国株式）
8715.T,アニコム ホールディングス,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8729.T,ソニーフィナンシャルグループ,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8737.T,あかつき本社,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8739.T,スパークス・グループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8742.T,小林洋行,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8746.T,ｕｎｂａｎｋｅｄ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8747.T,豊トラスティ証券,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
8750.T,第一ライフグループ,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8766.T,東京海上ホールディングス,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8769.T,アドバンテッジリスクマネジメント,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
8771.T,イー・ギャランティ,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8772.T,アサックス,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8783.T,ａｂｃ,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8789.T,フィンテック グローバル,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8793.T,ＮＥＣキャピタルソリューション,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8795.T,Ｔ＆Ｄホールディングス,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8798.T,アドバンスクリエイト,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
8801.T,三井不動産,JP,不動産業,不動産,不動産業,プライム（内国株式）
8802.T,三菱地所,JP,不動産業,不動産,不動産業,プライム（内国株式）
8803.T,平和不動産,JP,不動産業,不動産,不動産業,プライム（内国株式）
8804.T,東京建物,JP,不動産業,不動産,不動産業,プライム（内国株式）
8818.T,京阪神ビルディング,JP,不動産業,不動産,不動産業,プライム（内国株式）
8830.T,住友不動産,JP,不動産業,不動産,不動産業,プライム（内国株式）
8835.T,太平洋興発,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8836.T,ＲＩＳＥ,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8841.T,テーオーシー,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8844.T,コスモスイニシア,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8848.T,レオパレス２１,JP,不動産業,不動産,不動産業,プライム（内国株式）
8850.T,スターツコーポレーション,JP,不動産業,不動産,不動産業,プライム（内国株式）
8860.T,フジ住宅,JP,不動産業,不動産,不動産業,プライム（内国株式）
8864.T,空港施設,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8869.T,明和地所,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8871.T,ゴールドクレスト,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8876.T,リログループ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
8877.T,エスリード,JP,不動産業,不動産,不動産業,プライム（内国株式）
8881.T,日神グループホールディングス,JP,不動産業,不動産,不動産業,プライム（内国株式）
8887.T,シーラホールディングス,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8891.T,ＡＭＧホールディングス,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8892.T,エスコン,JP,不動産業,不動産,不動産業,プライム（内国株式）
8894.T,ＲＥＶＯＬＵＴＩＯＮ,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8897.T,ＭＩＲＡＲＴＨホールディングス,JP,不動産業,不動産,不動産業,プライム（内国株式）
8898.T,センチュリー２１・ジャパン,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
8904.T,ＡＶＡＮＴＩＡ,JP,不動産業,不動産,不動産業,スタンダード（内国株式）
